invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall
INV1968,CUST1968,Female,35,Electronics,7,305.5449691,Credit Card,21-03-2024,Emaar Square Mall
INV1969,CUST1969,Female,49,Electronics,8,323.7257234,Debit Card,14-04-2024,Kanyon
INV1970,CUST1970,Female,48,Sports,2,78.7404898,Debit Card,10-02-2023,Zorlu Center
INV1971,CUST1971,Male,47,Toys,5,53.91126046,Debit Card,25-05-2023,Forum Istanbul
INV1972,CUST1972,Male,41,Electronics,4,370.0152281,Credit Card,20-03-2024,Istinye Park
INV1973,CUST1973,Male,27,Clothing,4,126.206769,Cash,19-09-2024,Zorlu Center
INV1974,CUST1974,Male,26,Sports,5,310.608327,Credit Card,19-09-2024,Metropol AVM
INV1975,CUST1975,Male,53,Toys,8,120.385931,Cash,17-07-2023,Kanyon
INV1976,CUST1976,Male,62,Clothing,1,185.7414241,Credit Card,04-07-2024,Cevahir AVM
INV1977,CUST1977,Male,52,Electronics,9,381.3835216,Credit Card,09-08-2024,Emaar Square Mall
INV1978,CUST1978,Female,54,Home & Garden,8,236.7348243,Debit Card,27-07-2023,Metrocity
INV1979,CUST1979,Female,32,Electronics,6,327.126838,Debit Card,27-10-2023,Cevahir AVM
INV1980,CUST1980,Female,58,Electronics,6,349.3760312,Credit Card,26-12-2023,Mall of Istanbul
INV1981,CUST1981,Male,30,Electronics,6,147.2008758,Debit Card,09-05-2024,Forum Istanbul
INV1982,CUST1982,Male,52,Home & Garden,8,151.142175,Debit Card,27-03-2023,Istinye Park
INV1983,CUST1983,Male,32,Sports,8,420.2825153,Credit Card,30-06-2023,Mall of Istanbul
INV1984,CUST1984,Male,45,Sports,3,245.3298471,Cash,26-08-2023,Viaport Outlet
INV1985,CUST1985,Male,61,Toys,4,46.85937718,Cash,16-06-2024,Mall of Istanbul
INV1986,CUST1986,Male,39,Clothing,6,57.62008377,Cash,02-07-2024,Metrocity
INV1987,CUST1987,Male,34,Clothing,5,56.82527566,Credit Card,01-01-2024,Emaar Square Mall
INV1988,CUST1988,Female,37,Sports,6,311.8260608,Cash,10-07-2023,Metrocity
INV1989,CUST1989,Male,32,Electronics,4,236.1892441,Credit Card,27-03-2023,Metrocity
INV1990,CUST1990,Female,36,Electronics,9,109.9206121,Cash,13-02-2023,Kanyon
INV1991,CUST1991,Male,54,Sports,8,25.6326361,Debit Card,18-08-2024,Zorlu Center
INV1992,CUST1992,Male,47,Sports,7,305.9788928,Credit Card,12-06-2024,Emaar Square Mall
INV1993,CUST1993,Male,53,Toys,7,261.8494011,Cash,25-05-2024,Forum Istanbul
INV1994,CUST1994,Male,46,Sports,8,406.1574032,Debit Card,23-11-2023,Istinye Park
INV1995,CUST1995,Female,30,Clothing,4,79.12482472,Credit Card,01-01-2024,Metropol AVM
INV1996,CUST1996,Male,39,Home & Garden,4,434.3987053,Cash,13-03-2024,Metropol AVM
INV1997,CUST1997,Male,33,Electronics,4,286.3387894,Credit Card,28-04-2023,Cevahir AVM
INV1998,CUST1998,Male,60,Home & Garden,9,63.36077073,Credit Card,23-04-2024,Viaport Outlet
INV1999,CUST1999,Male,58,Sports,3,425.8986597,Credit Card,12-08-2023,Istinye Park
INV2000,CUST2000,Male,40,Home & Garden,4,378.8450751,Debit Card,04-12-2023,Metropol AVM
INV2001,CUST2001,Female,43,Clothing,5,72.72069526,Credit Card,11-06-2023,Metropol AVM
INV2002,CUST2002,Male,26,Clothing,5,204.7274716,Debit Card,09-05-2024,Forum Istanbul
INV2003,CUST2003,Male,56,Electronics,4,246.4847772,Debit Card,09-09-2023,Emaar Square Mall
INV2004,CUST2004,Female,47,Electronics,3,139.9005834,Debit Card,04-05-2024,Zorlu Center
INV2005,CUST2005,Male,29,Electronics,7,126.7950707,Debit Card,25-05-2023,Istinye Park
INV2006,CUST2006,Male,34,Electronics,3,49.81657102,Cash,09-08-2024,Cevahir AVM
INV2007,CUST2007,Female,36,Home & Garden,2,449.6004201,Cash,11-03-2023,Kanyon
INV2008,CUST2008,Female,59,Home & Garden,6,48.37497709,Credit Card,09-09-2024,Istinye Park
INV2009,CUST2009,Female,26,Clothing,3,38.2950017,Debit Card,13-02-2024,Emaar Square Mall
INV2010,CUST2010,Female,27,Electronics,1,300.2142976,Credit Card,09-09-2023,Viaport Outlet
INV2011,CUST2011,Male,44,Home & Garden,2,30.76853688,Debit Card,04-02-2024,Emaar Square Mall
INV2012,CUST2012,Male,26,Toys,8,142.8178251,Credit Card,08-04-2023,Viaport Outlet
INV2013,CUST2013,Female,19,Home & Garden,8,148.1553245,Cash,11-07-2024,Metropol AVM
INV2014,CUST2014,Male,23,Clothing,9,345.6076736,Credit Card,26-08-2024,Emaar Square Mall
INV2015,CUST2015,Female,49,Toys,9,399.495562,Debit Card,05-08-2023,Viaport Outlet
INV2016,CUST2016,Male,32,Sports,1,115.0942713,Debit Card,29-04-2023,Metropol AVM
INV2017,CUST2017,Female,51,Toys,9,365.5209289,Debit Card,06-12-2023,Metrocity
INV2018,CUST2018,Male,18,Sports,9,338.9446892,Cash,03-05-2023,Metrocity
INV2019,CUST2019,Female,52,Sports,9,357.7219632,Credit Card,20-08-2023,Metropol AVM
INV2020,CUST2020,Female,34,Sports,1,291.7383846,Cash,30-08-2024,Mall of Istanbul
INV2021,CUST2021,Male,38,Sports,6,280.4997856,Credit Card,19-01-2023,Istinye Park
INV2022,CUST2022,Male,35,Electronics,6,149.6879202,Credit Card,12-08-2024,Cevahir AVM
INV2023,CUST2023,Male,63,Toys,7,479.9253609,Cash,13-08-2023,Istinye Park
INV2024,CUST2024,Male,36,Home & Garden,5,336.0634858,Credit Card,21-01-2023,Zorlu Center
INV2025,CUST2025,Male,26,Electronics,2,126.78552,Debit Card,22-12-2023,Metrocity
INV2026,CUST2026,Female,57,Clothing,8,81.94088662,Cash,31-07-2023,Mall of Istanbul
INV2027,CUST2027,Male,21,Home & Garden,7,230.760172,Cash,31-10-2023,Emaar Square Mall
INV2028,CUST2028,Male,40,Sports,5,221.9006336,Cash,07-03-2024,Istinye Park
INV2029,CUST2029,Female,26,Toys,6,284.2151895,Debit Card,14-02-2024,Kanyon
INV2030,CUST2030,Male,49,Home & Garden,8,97.82167379,Debit Card,22-08-2024,Forum Istanbul
INV2031,CUST2031,Male,52,Electronics,1,45.54417909,Cash,30-08-2024,Forum Istanbul
INV2032,CUST2032,Male,42,Sports,6,361.8818633,Credit Card,16-03-2024,Metrocity
INV2033,CUST2033,Male,63,Sports,3,31.20754415,Cash,10-02-2023,Cevahir AVM
INV2034,CUST2034,Male,21,Electronics,6,58.84423261,Cash,19-05-2024,Cevahir AVM
INV2035,CUST2035,Male,32,Toys,8,249.6335431,Debit Card,29-06-2024,Viaport Outlet
INV2036,CUST2036,Female,34,Home & Garden,2,249.9567367,Debit Card,13-06-2024,Mall of Istanbul
INV2037,CUST2037,Male,28,Sports,9,95.27171054,Credit Card,07-08-2024,Metropol AVM
INV2038,CUST2038,Female,50,Electronics,8,72.40488997,Credit Card,07-09-2024,Mall of Istanbul
INV2039,CUST2039,Female,38,Sports,7,13.6404823,Cash,11-07-2024,Forum Istanbul
INV2040,CUST2040,Male,31,Home & Garden,1,159.6854111,Cash,11-10-2023,Emaar Square Mall
INV2041,CUST2041,Female,34,Electronics,6,336.340783,Credit Card,22-07-2024,Viaport Outlet
INV2042,CUST2042,Male,20,Clothing,1,175.892927,Cash,04-04-2023,Forum Istanbul
INV2043,CUST2043,Female,57,Home & Garden,7,292.3033183,Cash,24-08-2023,Metropol AVM
INV2044,CUST2044,Female,40,Home & Garden,2,295.376064,Debit Card,22-01-2024,Mall of Istanbul
INV2045,CUST2045,Male,32,Home & Garden,6,333.7057189,Credit Card,29-11-2023,Emaar Square Mall
INV2046,CUST2046,Female,36,Electronics,6,79.30550469,Credit Card,01-01-2024,Emaar Square Mall
INV2047,CUST2047,Male,31,Home & Garden,5,461.1439646,Debit Card,06-02-2024,Emaar Square Mall
INV2048,CUST2048,Female,19,Sports,4,424.0994127,Credit Card,10-02-2023,Istinye Park
INV2049,CUST2049,Female,38,Clothing,5,144.723453,Credit Card,29-06-2023,Cevahir AVM
INV2050,CUST2050,Male,19,Clothing,9,69.47637389,Cash,20-08-2024,Viaport Outlet
INV2051,CUST2051,Male,40,Electronics,8,81.44161088,Credit Card,17-06-2023,Mall of Istanbul
INV2052,CUST2052,Female,64,Electronics,8,283.5902978,Credit Card,26-02-2023,Metrocity
INV2053,CUST2053,Female,53,Home & Garden,5,469.5162974,Cash,07-07-2023,Cevahir AVM
INV2054,CUST2054,Female,54,Sports,6,261.0032068,Debit Card,31-01-2023,Cevahir AVM
INV2055,CUST2055,Male,41,Toys,1,58.96925425,Cash,11-01-2024,Metrocity
INV2056,CUST2056,Female,38,Toys,8,100.3709605,Cash,01-03-2024,Cevahir AVM
INV2057,CUST2057,Male,35,Electronics,2,151.9360535,Credit Card,28-07-2023,Metropol AVM
INV2058,CUST2058,Female,40,Toys,8,365.9138969,Credit Card,18-07-2024,Forum Istanbul
INV2059,CUST2059,Male,23,Sports,5,157.8054672,Debit Card,19-01-2024,Kanyon
INV2060,CUST2060,Male,28,Toys,3,366.8077251,Cash,27-07-2024,Forum Istanbul
INV2061,CUST2061,Male,25,Electronics,7,497.0607314,Cash,08-01-2024,Istinye Park
INV2062,CUST2062,Female,60,Sports,1,145.0720174,Credit Card,18-03-2023,Mall of Istanbul
INV2063,CUST2063,Male,36,Clothing,3,124.2517605,Cash,25-02-2024,Emaar Square Mall
INV2064,CUST2064,Male,41,Toys,8,334.4947354,Debit Card,12-08-2024,Mall of Istanbul
INV2065,CUST2065,Male,27,Electronics,6,56.66022774,Cash,21-08-2023,Zorlu Center
INV2066,CUST2066,Male,57,Toys,9,312.7202308,Credit Card,24-05-2023,Metropol AVM
INV2067,CUST2067,Male,33,Clothing,3,154.8752672,Credit Card,08-02-2023,Metropol AVM
INV2068,CUST2068,Male,49,Home & Garden,3,400.7083414,Debit Card,06-06-2024,Forum Istanbul
INV2069,CUST2069,Female,48,Clothing,5,433.5335398,Debit Card,19-05-2023,Zorlu Center
INV2070,CUST2070,Female,54,Toys,6,359.0924067,Debit Card,25-05-2023,Emaar Square Mall
INV2071,CUST2071,Male,44,Clothing,1,417.5630431,Cash,24-07-2023,Cevahir AVM
INV2072,CUST2072,Male,59,Home & Garden,1,389.5855715,Credit Card,11-07-2024,Cevahir AVM
INV2073,CUST2073,Male,56,Clothing,4,291.467548,Cash,18-01-2023,Emaar Square Mall
INV2074,CUST2074,Male,21,Clothing,3,72.91427575,Cash,14-02-2023,Kanyon
INV2075,CUST2075,Female,49,Toys,7,354.4830827,Debit Card,16-01-2023,Kanyon
INV2076,CUST2076,Male,27,Home & Garden,8,54.47007858,Debit Card,26-05-2024,Cevahir AVM
INV2077,CUST2077,Female,49,Toys,6,195.4035756,Cash,26-07-2023,Forum Istanbul
INV2078,CUST2078,Male,46,Home & Garden,7,391.0800313,Debit Card,08-07-2024,Cevahir AVM
INV2079,CUST2079,Male,39,Home & Garden,7,147.4757258,Debit Card,28-11-2023,Istinye Park
INV2080,CUST2080,Female,36,Toys,3,444.3775322,Debit Card,07-06-2024,Kanyon
INV2081,CUST2081,Male,56,Sports,7,125.7358111,Cash,25-05-2024,Metrocity
INV2082,CUST2082,Male,24,Electronics,4,491.8256507,Credit Card,18-02-2024,Metrocity
INV2083,CUST2083,Female,40,Electronics,2,303.1769994,Debit Card,10-05-2023,Istinye Park
INV2084,CUST2084,Male,28,Home & Garden,7,14.80985626,Cash,25-09-2023,Viaport Outlet
INV2085,CUST2085,Female,30,Toys,6,442.6031322,Cash,29-08-2023,Mall of Istanbul
INV2086,CUST2086,Male,40,Sports,4,68.94678768,Credit Card,15-09-2024,Istinye Park
INV2087,CUST2087,Female,62,Electronics,3,212.7112628,Debit Card,04-03-2023,Viaport Outlet
INV2088,CUST2088,Male,31,Toys,2,36.46453807,Credit Card,25-02-2024,Metropol AVM
INV2089,CUST2089,Female,27,Sports,3,178.7216205,Debit Card,06-09-2023,Metropol AVM
INV2090,CUST2090,Male,28,Sports,8,363.5724334,Debit Card,20-06-2024,Metropol AVM
INV2091,CUST2091,Male,63,Home & Garden,7,58.13814255,Credit Card,26-08-2023,Viaport Outlet
INV2092,CUST2092,Male,55,Home & Garden,9,89.13332826,Cash,11-02-2023,Metropol AVM
INV2093,CUST2093,Male,57,Home & Garden,5,126.665135,Cash,12-08-2024,Emaar Square Mall
INV2094,CUST2094,Male,19,Clothing,3,381.7226445,Cash,04-07-2024,Metrocity
INV2095,CUST2095,Male,56,Toys,7,343.4867027,Debit Card,11-04-2023,Zorlu Center
INV2096,CUST2096,Female,38,Sports,6,156.4454719,Credit Card,22-06-2024,Zorlu Center
INV2097,CUST2097,Male,20,Sports,5,238.5420255,Debit Card,14-07-2023,Istinye Park
INV2098,CUST2098,Male,23,Electronics,8,270.5019327,Cash,24-04-2023,Emaar Square Mall
INV2099,CUST2099,Male,24,Clothing,7,420.6599868,Cash,25-06-2023,Emaar Square Mall
INV2100,CUST2100,Male,29,Clothing,2,461.4216999,Debit Card,18-03-2023,Istinye Park
INV2101,CUST2101,Male,48,Sports,8,33.83927477,Credit Card,17-02-2023,Kanyon
INV2102,CUST2102,Male,48,Sports,2,118.5757094,Debit Card,14-06-2023,Viaport Outlet
INV2103,CUST2103,Male,54,Clothing,7,430.2763069,Debit Card,03-03-2023,Zorlu Center
INV2104,CUST2104,Male,25,Toys,4,302.6615414,Cash,07-01-2023,Emaar Square Mall
INV2105,CUST2105,Female,51,Home & Garden,1,337.2495789,Credit Card,14-04-2024,Metropol AVM
INV2106,CUST2106,Female,38,Home & Garden,2,347.2460897,Credit Card,22-03-2024,Istinye Park
INV2107,CUST2107,Male,28,Clothing,8,384.821617,Cash,14-05-2023,Istinye Park
INV2108,CUST2108,Male,45,Electronics,3,100.1708682,Debit Card,01-08-2024,Mall of Istanbul
INV2109,CUST2109,Female,27,Toys,8,310.4810333,Cash,15-01-2023,Emaar Square Mall
INV2110,CUST2110,Male,38,Home & Garden,3,414.6864494,Cash,06-01-2024,Forum Istanbul
INV2111,CUST2111,Male,30,Electronics,2,175.0979643,Debit Card,24-05-2024,Mall of Istanbul
INV2112,CUST2112,Male,34,Toys,4,380.6996345,Debit Card,03-05-2024,Metrocity
INV2113,CUST2113,Male,25,Electronics,5,169.9501186,Debit Card,12-02-2023,Viaport Outlet
INV2114,CUST2114,Male,24,Sports,4,265.3884066,Debit Card,19-08-2024,Forum Istanbul
INV2115,CUST2115,Male,24,Sports,8,396.3405188,Cash,17-05-2024,Metrocity
INV2116,CUST2116,Male,48,Toys,7,150.7821623,Credit Card,25-05-2023,Zorlu Center
INV2117,CUST2117,Female,52,Sports,5,250.4676776,Cash,08-02-2024,Zorlu Center
INV2118,CUST2118,Male,49,Clothing,5,315.9649865,Cash,18-09-2024,Zorlu Center
INV2119,CUST2119,Male,43,Electronics,3,50.54123491,Debit Card,22-04-2023,Mall of Istanbul
INV2120,CUST2120,Female,63,Electronics,5,98.17105361,Cash,26-09-2023,Metrocity
INV2121,CUST2121,Female,36,Electronics,2,410.6781342,Debit Card,27-08-2024,Metropol AVM
INV2122,CUST2122,Male,28,Sports,4,116.850495,Credit Card,26-03-2024,Istinye Park
INV2123,CUST2123,Male,41,Home & Garden,3,243.0722455,Debit Card,15-11-2023,Cevahir AVM
INV2124,CUST2124,Male,25,Electronics,8,402.8378198,Debit Card,20-12-2023,Istinye Park
INV2125,CUST2125,Female,29,Sports,8,480.4399058,Cash,13-09-2023,Metropol AVM
INV2126,CUST2126,Female,22,Clothing,7,163.8242577,Credit Card,27-08-2024,Metrocity
INV2127,CUST2127,Male,26,Home & Garden,4,25.39816016,Credit Card,11-02-2023,Istinye Park
INV2128,CUST2128,Male,26,Home & Garden,1,18.45387696,Cash,25-08-2024,Istinye Park
INV2129,CUST2129,Male,61,Electronics,5,170.6535642,Cash,03-09-2023,Istinye Park
INV2130,CUST2130,Male,51,Sports,5,141.784875,Cash,04-09-2024,Cevahir AVM
INV2131,CUST2131,Female,38,Toys,3,97.46734533,Credit Card,10-06-2024,Istinye Park
INV2132,CUST2132,Male,62,Toys,5,477.4081913,Debit Card,21-12-2023,Kanyon
INV2133,CUST2133,Female,36,Electronics,2,224.1529344,Credit Card,15-09-2023,Zorlu Center
INV2134,CUST2134,Female,19,Sports,3,26.26796189,Credit Card,23-05-2024,Emaar Square Mall
INV2135,CUST2135,Female,52,Electronics,2,255.2693422,Credit Card,03-01-2023,Zorlu Center
INV2136,CUST2136,Male,63,Home & Garden,2,153.1320724,Cash,16-07-2024,Forum Istanbul
INV2137,CUST2137,Female,45,Sports,9,198.4403776,Debit Card,06-02-2023,Zorlu Center
INV2138,CUST2138,Male,54,Home & Garden,5,266.5313378,Credit Card,17-01-2024,Kanyon
INV2139,CUST2139,Male,50,Home & Garden,7,396.2440963,Credit Card,28-07-2024,Viaport Outlet
INV2140,CUST2140,Female,61,Clothing,4,226.0540387,Credit Card,23-08-2023,Metrocity
INV2141,CUST2141,Male,49,Sports,5,144.353047,Debit Card,17-10-2023,Metrocity
INV2142,CUST2142,Male,32,Toys,3,307.6889705,Credit Card,05-11-2023,Zorlu Center
INV2143,CUST2143,Female,62,Sports,2,424.8128467,Cash,15-02-2024,Kanyon
INV2144,CUST2144,Female,37,Electronics,1,155.168591,Cash,05-04-2023,Metropol AVM
INV2145,CUST2145,Male,26,Sports,4,378.9690824,Cash,18-11-2023,Viaport Outlet
INV2146,CUST2146,Male,48,Sports,7,179.5906433,Credit Card,02-09-2023,Metropol AVM
INV2147,CUST2147,Male,32,Sports,9,381.8215418,Credit Card,22-04-2023,Forum Istanbul
INV2148,CUST2148,Male,44,Home & Garden,2,95.17254711,Debit Card,16-09-2023,Zorlu Center
INV2149,CUST2149,Female,56,Home & Garden,3,436.7048521,Credit Card,07-09-2023,Forum Istanbul
INV2150,CUST2150,Female,52,Home & Garden,1,51.98927685,Credit Card,27-06-2023,Forum Istanbul
INV2151,CUST2151,Male,61,Toys,3,173.4539099,Debit Card,21-09-2023,Zorlu Center
INV2152,CUST2152,Female,29,Home & Garden,6,456.2197382,Credit Card,25-03-2024,Forum Istanbul
INV2153,CUST2153,Male,60,Home & Garden,5,459.0988144,Credit Card,31-08-2023,Kanyon
INV2154,CUST2154,Male,39,Electronics,7,241.2264462,Cash,17-05-2023,Viaport Outlet
INV2155,CUST2155,Male,54,Sports,8,399.6844477,Cash,07-03-2023,Viaport Outlet
INV2156,CUST2156,Male,54,Home & Garden,6,328.4839101,Cash,05-05-2023,Zorlu Center
INV2157,CUST2157,Female,37,Sports,2,481.9838726,Cash,02-03-2024,Emaar Square Mall
INV2158,CUST2158,Male,22,Toys,6,69.3668046,Cash,06-01-2023,Metrocity
INV2159,CUST2159,Female,21,Home & Garden,6,240.9953397,Cash,30-01-2023,Forum Istanbul
INV2160,CUST2160,Female,37,Clothing,7,212.9648472,Credit Card,04-03-2024,Forum Istanbul
INV2161,CUST2161,Male,25,Clothing,4,388.023982,Debit Card,07-03-2024,Emaar Square Mall
INV2162,CUST2162,Male,43,Home & Garden,4,380.7072144,Debit Card,19-10-2023,Emaar Square Mall
INV2163,CUST2163,Female,59,Electronics,9,346.8313789,Credit Card,24-02-2024,Istinye Park
INV2164,CUST2164,Female,62,Clothing,5,155.0315119,Debit Card,22-06-2024,Forum Istanbul
INV2165,CUST2165,Male,37,Toys,3,453.323323,Cash,07-07-2023,Istinye Park
INV2166,CUST2166,Male,61,Clothing,1,453.1092566,Debit Card,19-09-2024,Metrocity
INV2167,CUST2167,Female,21,Sports,2,38.4294857,Debit Card,26-04-2023,Zorlu Center
INV2168,CUST2168,Female,47,Toys,6,338.3903259,Cash,26-04-2023,Zorlu Center
INV2169,CUST2169,Female,27,Toys,4,325.5317891,Cash,08-08-2024,Viaport Outlet
INV2170,CUST2170,Female,57,Sports,3,29.2153923,Debit Card,13-05-2024,Forum Istanbul
INV2171,CUST2171,Male,61,Clothing,1,325.474616,Credit Card,31-05-2024,Mall of Istanbul
INV2172,CUST2172,Male,35,Clothing,3,351.2625341,Credit Card,07-02-2023,Mall of Istanbul
INV2173,CUST2173,Male,36,Clothing,1,356.7017618,Debit Card,28-05-2024,Kanyon
INV2174,CUST2174,Male,47,Electronics,8,375.7392231,Debit Card,14-02-2023,Zorlu Center
INV2175,CUST2175,Female,59,Clothing,8,182.6942211,Cash,04-01-2024,Viaport Outlet
INV2176,CUST2176,Male,55,Electronics,1,295.2226627,Credit Card,27-02-2024,Metrocity
INV2177,CUST2177,Male,19,Home & Garden,4,381.153218,Credit Card,27-05-2024,Istinye Park
INV2178,CUST2178,Female,53,Toys,8,365.336066,Cash,23-01-2023,Mall of Istanbul
INV2179,CUST2179,Male,60,Home & Garden,9,33.29140382,Debit Card,03-07-2024,Istinye Park
INV2180,CUST2180,Male,23,Sports,3,463.511532,Debit Card,31-03-2024,Emaar Square Mall
INV2181,CUST2181,Male,64,Home & Garden,8,94.68463378,Cash,27-05-2023,Istinye Park
INV2182,CUST2182,Female,53,Clothing,5,289.5153907,Cash,11-01-2024,Emaar Square Mall
INV2183,CUST2183,Male,24,Home & Garden,2,400.3235337,Credit Card,07-03-2023,Metropol AVM
INV2184,CUST2184,Male,35,Sports,4,319.1892393,Debit Card,26-04-2023,Cevahir AVM
INV2185,CUST2185,Male,33,Electronics,2,421.2179712,Debit Card,20-02-2023,Metropol AVM
INV2186,CUST2186,Male,38,Electronics,9,246.0263477,Cash,02-07-2023,Cevahir AVM
INV2187,CUST2187,Female,46,Clothing,2,124.3539166,Debit Card,31-10-2023,Zorlu Center
INV2188,CUST2188,Female,45,Toys,9,51.90996919,Credit Card,19-12-2023,Emaar Square Mall
INV2189,CUST2189,Male,60,Sports,2,200.6057142,Credit Card,16-08-2023,Kanyon
INV2190,CUST2190,Female,58,Toys,3,115.6351686,Debit Card,28-06-2023,Cevahir AVM
INV2191,CUST2191,Male,19,Home & Garden,9,15.66379205,Credit Card,23-07-2024,Zorlu Center
INV2192,CUST2192,Female,31,Home & Garden,5,414.9642108,Debit Card,22-08-2024,Forum Istanbul
INV2193,CUST2193,Male,55,Toys,2,38.69707178,Cash,06-05-2023,Metrocity
INV2194,CUST2194,Female,32,Clothing,8,483.294907,Cash,26-05-2023,Viaport Outlet
INV2195,CUST2195,Male,45,Electronics,6,93.00829625,Credit Card,25-04-2023,Zorlu Center
INV2196,CUST2196,Female,29,Clothing,8,194.7865301,Debit Card,03-03-2024,Kanyon
INV2197,CUST2197,Male,32,Electronics,2,101.0555128,Credit Card,15-11-2023,Viaport Outlet
INV2198,CUST2198,Male,30,Sports,2,385.3150322,Credit Card,16-04-2024,Emaar Square Mall
INV2199,CUST2199,Male,63,Clothing,9,234.0369642,Cash,31-07-2024,Metrocity
INV2200,CUST2200,Female,36,Sports,9,109.8711973,Debit Card,13-11-2023,Forum Istanbul
INV2201,CUST2201,Male,45,Sports,6,236.7798563,Cash,17-10-2023,Metrocity
INV2202,CUST2202,Female,60,Clothing,2,423.8081841,Credit Card,29-08-2024,Metropol AVM
INV2203,CUST2203,Female,22,Electronics,2,222.8416753,Cash,07-09-2024,Mall of Istanbul
INV2204,CUST2204,Male,50,Toys,9,336.6855939,Cash,05-09-2024,Cevahir AVM
INV2205,CUST2205,Female,58,Electronics,9,195.5547068,Credit Card,23-07-2024,Emaar Square Mall
INV2206,CUST2206,Male,31,Electronics,7,353.7078509,Credit Card,31-01-2024,Istinye Park
INV2207,CUST2207,Female,21,Electronics,4,338.8451118,Credit Card,11-09-2023,Kanyon
INV2208,CUST2208,Male,45,Clothing,4,117.7174478,Debit Card,25-03-2023,Zorlu Center
INV2209,CUST2209,Male,50,Toys,2,374.7699373,Debit Card,31-07-2024,Cevahir AVM
INV2210,CUST2210,Male,43,Toys,5,423.6925062,Debit Card,05-08-2023,Istinye Park
INV2211,CUST2211,Female,24,Electronics,4,396.8776769,Cash,29-09-2023,Zorlu Center
INV2212,CUST2212,Male,42,Home & Garden,9,434.8616722,Cash,28-09-2023,Metropol AVM
INV2213,CUST2213,Male,51,Clothing,2,468.3356097,Cash,14-08-2024,Viaport Outlet
INV2214,CUST2214,Female,48,Electronics,1,187.6684566,Credit Card,21-06-2024,Viaport Outlet
INV2215,CUST2215,Male,49,Sports,9,312.6437432,Debit Card,09-05-2024,Mall of Istanbul
INV2216,CUST2216,Male,50,Toys,2,305.4308265,Debit Card,01-02-2023,Zorlu Center
INV2217,CUST2217,Male,38,Home & Garden,9,487.305143,Credit Card,28-05-2023,Mall of Istanbul
INV2218,CUST2218,Male,61,Electronics,4,325.3751279,Cash,27-04-2024,Emaar Square Mall
INV2219,CUST2219,Male,40,Toys,6,329.9731779,Cash,30-07-2024,Emaar Square Mall
INV2220,CUST2220,Male,63,Home & Garden,2,402.8571612,Cash,15-08-2023,Viaport Outlet
INV2221,CUST2221,Male,49,Sports,6,51.21307009,Credit Card,16-01-2023,Metropol AVM
INV2222,CUST2222,Male,62,Electronics,7,344.2098246,Cash,13-05-2023,Istinye Park
INV2223,CUST2223,Female,18,Home & Garden,4,457.8589779,Credit Card,17-02-2024,Kanyon
INV2224,CUST2224,Male,50,Home & Garden,9,271.8395408,Credit Card,22-07-2023,Emaar Square Mall
INV2225,CUST2225,Male,42,Clothing,3,103.3929602,Debit Card,14-01-2024,Viaport Outlet
INV2226,CUST2226,Male,49,Toys,7,470.3315176,Debit Card,18-02-2024,Forum Istanbul
INV2227,CUST2227,Male,50,Clothing,4,422.2553258,Credit Card,12-07-2024,Zorlu Center
