invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall
I272533,C144227,Male,47,Clothing,2,600.16,Cash,29-09-2022,Mall of Istanbul
I146154,C331518,Male,22,Shoes,3,1800.51,Credit Card,24-11-2022,Mall of Istanbul
I798350,C208844,Male,68,Clothing,3,900.24,Debit Card,23-02-2022,Metrocity
I215883,C199762,Female,58,Technology,2,2100,Debit Card,01-07-2023,Mall of Istanbul
I143754,C328765,Male,35,Clothing,2,600.16,Credit Card,19-07-2022,Kanyon
I316308,C193274,Female,42,Toys,4,143.36,Cash,30-10-2022,Kanyon
I437827,C323761,Female,27,Cosmetics,5,203.3,Credit Card,14-02-2023,Kanyon
I709149,C682838,Female,23,Clothing,2,600.16,Cash,18-08-2022,Mall of Istanbul
I181354,C322069,Female,27,Clothing,3,900.24,Credit Card,09-05-2022,Mall of Istanbul
I233465,C233697,Female,36,Clothing,5,1500.4,Cash,03-06-2023,Metrocity
I223449,C317505,Female,32,Food & Beverage,2,10.46,Credit Card,23-02-2022,Mall of Istanbul
I907490,C899229,Male,25,Clothing,1,300.08,Credit Card,03-04-2023,Mall of Istanbul
I279714,C160596,Female,46,Clothing,3,900.24,Credit Card,10-05-2022,Viaport Outlet
I276149,C184417,Male,45,Food & Beverage,4,20.92,Credit Card,06-01-2022,Cevahir AVM
I163274,C228482,Male,42,Shoes,3,1800.51,Credit Card,08-06-2022,Zorlu Center
I793081,C187988,Female,21,Technology,4,4200,Debit Card,28-03-2022,Viaport Outlet
I527911,C240770,Male,56,Souvenir,2,23.46,Debit Card,25-01-2023,Metropol AVM
I872774,C161253,Female,64,Clothing,5,1500.4,Cash,06-10-2022,Mall of Istanbul
I955069,C262542,Male,64,Food & Beverage,1,5.23,Cash,10-05-2022,Istinye Park
I906644,C762278,Female,52,Technology,5,5250,Credit Card,14-01-2023,Emaar Square Mall
I297547,C594222,Female,50,Food & Beverage,3,15.69,Credit Card,12-06-2022,Mall of Istanbul
I537062,C260873,Female,49,Toys,3,107.52,Credit Card,29-06-2022,Mall of Istanbul
I111579,C204727,Male,63,Cosmetics,2,81.32,Debit Card,24-10-2022,Mall of Istanbul
I745257,C250180,Female,25,Souvenir,1,11.73,Cash,22-09-2022,Emaar Square Mall
I236981,C143461,Male,26,Food & Beverage,1,5.23,Credit Card,15-12-2022,Istinye Park
I108433,C124768,Male,23,Clothing,4,1200.32,Cash,24-06-2022,Metrocity
I196211,C143507,Female,18,Souvenir,3,35.19,Debit Card,20-01-2022,Kanyon
I200440,C260821,Male,36,Food & Beverage,3,15.69,Credit Card,07-03-2022,Metropol AVM
I271309,C147703,Female,60,Clothing,1,300.08,Credit Card,02-04-2023,Mall of Istanbul
I300962,C130347,Male,42,Clothing,3,900.24,Debit Card,13-12-2022,Metropol AVM
I848648,C279326,Male,60,Cosmetics,3,121.98,Cash,18-09-2022,Metrocity
I155954,C266825,Female,23,Shoes,4,2400.68,Credit Card,03-01-2023,Mall of Istanbul
I287505,C137026,Female,26,Toys,5,179.2,Cash,31-07-2022,Kanyon
I216844,C330941,Male,21,Food & Beverage,3,15.69,Cash,06-02-2022,Kanyon
I329011,C223830,Female,22,Food & Beverage,5,26.15,Credit Card,04-07-2022,Metrocity
I231763,C330941,Female,34,Cosmetics,1,40.66,Credit Card,22-09-2022,Viaport Outlet
I315180,C230257,Male,36,Technology,1,1050,Debit Card,10-12-2022,Mall of Istanbul
I846414,C124832,Female,51,Shoes,1,600.17,Credit Card,27-08-2022,Metrocity
I510730,C161698,Female,53,Food & Beverage,1,5.23,Cash,02-01-2023,Forum Istanbul
I483830,C526660,Female,53,Shoes,5,3000.85,Cash,25-02-2023,Viaport Outlet
I175427,C239069,Male,63,Shoes,4,2400.68,Credit Card,29-04-2022,Emaar Square Mall
I298482,C699733,Female,67,Toys,3,107.52,Cash,11-07-2022,Kanyon
I708222,C240770,Female,62,Shoes,5,3000.85,Cash,22-09-2022,Mall of Istanbul
I229492,C282243,Male,53,Clothing,2,600.16,Cash,12-10-2022,Mall of Istanbul
I859051,C295466,Female,36,Cosmetics,4,162.64,Debit Card,27-01-2022,Kanyon
I256151,C230396,Female,59,Technology,5,5250,Credit Card,15-10-2022,Metrocity
I108821,C275177,Male,26,Food & Beverage,5,26.15,Cash,07-04-2022,Metropol AVM
I197932,C242182,Male,66,Clothing,2,600.16,Cash,26-04-2022,Mall of Istanbul
I147871,C323761,Female,56,Clothing,2,600.16,Cash,01-06-2023,Mall of Istanbul
I312703,C225206,Male,38,Toys,4,143.36,Credit Card,29-07-2022,Mall of Istanbul
I255471,C186358,Female,59,Food & Beverage,5,26.15,Credit Card,17-05-2022,Viaport Outlet
I814282,C218737,Female,23,Toys,1,35.84,Credit Card,21-06-2022,Mall of Istanbul
I142472,C276262,Female,28,Cosmetics,4,162.64,Cash,26-02-2023,Metrocity
I172754,C244012,Female,23,Books,1,15.15,Cash,19-12-2022,Metrocity
I227910,C121707,Female,50,Food & Beverage,5,26.15,Cash,14-01-2023,Mall of Istanbul
I189789,C712913,Female,30,Shoes,1,600.17,Cash,01-01-2023,Kanyon
I157079,C184990,Male,64,Shoes,2,1200.34,Credit Card,16-11-2022,Mall of Istanbul
I169143,C176047,Female,64,Clothing,5,1500.4,Debit Card,05-12-2022,Metropol AVM
I328581,C741450,Female,51,Clothing,4,1200.32,Cash,26-02-2022,Cevahir AVM
I275654,C327600,Male,62,Clothing,2,600.16,Cash,23-04-2022,Metropol AVM
I170015,C328954,Male,63,Food & Beverage,4,20.92,Credit Card,09-04-2022,Kanyon
I337844,C907582,Male,43,Toys,3,107.52,Cash,01-04-2022,Viaport Outlet
I642106,C134562,Male,60,Clothing,5,1500.4,Credit Card,30-06-2022,Kanyon
I314938,C328756,Female,28,Toys,3,107.52,Cash,20-01-2022,Mall of Istanbul
I130822,C143343,Female,31,Cosmetics,5,203.3,Cash,24-01-2022,Cevahir AVM
I867619,C700381,Female,21,Clothing,5,1500.4,Cash,16-01-2022,Metrocity
I211565,C260468,Female,37,Clothing,4,1200.32,Credit Card,25-07-2022,Forum Istanbul
I436894,C611885,Female,25,Toys,5,179.2,Debit Card,18-01-2022,Mall of Istanbul
I210193,C281036,Male,55,Shoes,3,1800.51,Debit Card,28-07-2022,Zorlu Center
I194823,C207172,Female,57,Books,5,75.75,Cash,01-05-2022,Mall of Istanbul
I261867,C535096,Male,53,Food & Beverage,4,20.92,Cash,04-09-2022,Kanyon
I182110,C107829,Female,34,Clothing,2,600.16,Debit Card,01-07-2022,Mall of Istanbul
I165685,C203766,Male,69,Books,2,30.3,Cash,22-11-2022,Kanyon
I232968,C205857,Female,45,Clothing,1,300.08,Credit Card,17-10-2022,Kanyon
I137334,C111257,Female,66,Technology,4,4200,Cash,30-01-2022,Mall of Istanbul
I312299,C303698,Female,19,Clothing,1,300.08,Credit Card,22-05-2022,Metrocity
I214284,C427543,Female,37,Technology,2,2100,Cash,08-12-2022,Mall of Istanbul
I312028,C181980,Female,67,Clothing,1,300.08,Debit Card,21-05-2022,Mall of Istanbul
I177188,C143638,Male,46,Clothing,5,1500.4,Cash,01-04-2023,Istinye Park
I270003,C858138,Female,38,Cosmetics,4,162.64,Credit Card,15-10-2022,Mall of Istanbul
I251667,C241442,Female,27,Clothing,2,600.16,Cash,20-11-2022,Forum Istanbul
I234636,C743191,Male,58,Clothing,4,1200.32,Credit Card,25-05-2022,Cevahir AVM
I133257,C894269,Male,29,Shoes,3,1800.51,Cash,16-07-2022,Metrocity
I912324,C157856,Male,67,Clothing,3,900.24,Credit Card,22-05-2022,Kanyon
I924035,C210060,Male,54,Food & Beverage,1,5.23,Cash,05-05-2022,Cevahir AVM
I141190,C248061,Female,37,Clothing,4,1200.32,Cash,05-11-2022,Mall of Istanbul
I420763,C125845,Female,25,Clothing,4,1200.32,Credit Card,19-01-2022,Metropol AVM
I130612,C126315,Female,55,Shoes,2,1200.34,Cash,12-07-2022,Emaar Square Mall
I347738,C132636,Female,58,Souvenir,3,35.19,Credit Card,24-03-2022,Mall of Istanbul
I952163,C180499,Male,33,Food & Beverage,1,5.23,Debit Card,15-08-2022,Metrocity
I321619,C376889,Male,25,Food & Beverage,1,5.23,Cash,24-09-2022,Metropol AVM
I512937,C181619,Female,53,Clothing,3,900.24,Cash,24-09-2022,Kanyon
I179438,C130347,Female,61,Food & Beverage,5,26.15,Credit Card,19-02-2023,Mall of Istanbul
I246704,C179153,Female,48,Cosmetics,4,162.64,Cash,27-06-2022,Kanyon
I200916,C307404,Male,19,Toys,1,35.84,Credit Card,13-02-2023,Emaar Square Mall
I392591,C188432,Male,45,Clothing,2,600.16,Cash,24-03-2022,Mall of Istanbul
I222861,C199941,Female,62,Shoes,5,3000.85,Credit Card,09-10-2022,Mall of Istanbul
I171620,C106133,Male,20,Clothing,5,1500.4,Debit Card,27-01-2023,Metrocity
I235242,C132004,Female,23,Clothing,5,1500.4,Credit Card,29-08-2022,Metropol AVM
I235846,C333717,Male,47,Books,5,75.75,Credit Card,09-05-2022,Metropol AVM
I103559,C279267,Male,51,Cosmetics,3,121.98,Debit Card,22-02-2022,Metrocity
I251313,C331327,Female,63,Cosmetics,1,40.66,Debit Card,01-02-2022,Forum Istanbul
I124796,C301754,Male,34,Toys,1,35.84,Cash,23-01-2023,Istinye Park
I957640,C267052,Male,18,Food & Beverage,4,20.92,Debit Card,12-07-2022,Mall of Istanbul
I789573,C309927,Male,29,Shoes,2,1200.34,Cash,19-09-2022,Istinye Park
I205988,C186209,Male,52,Souvenir,2,23.46,Credit Card,30-04-2022,Mall of Istanbul
I126925,C198772,Female,33,Technology,4,4200,Credit Card,10-05-2022,Mall of Istanbul
I756748,C262982,Female,33,Shoes,5,3000.85,Cash,14-01-2022,Metrocity
I153499,C578833,Female,40,Clothing,5,1500.4,Cash,07-07-2022,Mall of Istanbul
I198906,C197308,Female,27,Clothing,1,300.08,Cash,02-12-2022,Forum Istanbul
I321147,C106133,Female,40,Cosmetics,2,81.32,Debit Card,19-09-2022,Kanyon
I340028,C187423,Female,69,Food & Beverage,5,26.15,Cash,02-03-2023,Mall of Istanbul
I304042,C223830,Male,29,Clothing,3,900.24,Cash,19-08-2022,Mall of Istanbul
I158210,C759854,Female,26,Cosmetics,1,40.66,Cash,26-05-2022,Kanyon
I304157,C301517,Male,34,Cosmetics,3,121.98,Credit Card,15-12-2022,Zorlu Center
I217694,C204117,Female,30,Clothing,3,900.24,Debit Card,29-06-2022,Metrocity
I172733,C218551,Male,53,Technology,5,5250,Credit Card,25-10-2022,Viaport Outlet
I157510,C402830,Female,57,Food & Beverage,5,26.15,Credit Card,27-02-2022,Istinye Park
I241525,C867686,Female,50,Clothing,4,1200.32,Debit Card,07-03-2022,Kanyon
I149071,C108111,Female,65,Cosmetics,5,203.3,Credit Card,18-02-2022,Emaar Square Mall
I317083,C208415,Female,21,Food & Beverage,5,26.15,Cash,25-12-2022,Metrocity
I120729,C339271,Female,19,Clothing,4,1200.32,Cash,27-10-2022,Kanyon
I252894,C279326,Male,65,Food & Beverage,2,10.46,Debit Card,05-12-2022,Metropol AVM
I206503,C143781,Male,35,Shoes,2,1200.34,Credit Card,12-03-2022,Kanyon
I227112,C850240,Male,56,Clothing,4,1200.32,Credit Card,27-06-2022,Kanyon
I127315,C595422,Female,22,Food & Beverage,2,10.46,Cash,22-10-2022,Istinye Park
I239685,C820106,Male,57,Technology,3,3150,Cash,24-06-2022,Zorlu Center
I218954,C238847,Male,46,Shoes,2,1200.34,Cash,28-11-2022,Kanyon
I741054,C104994,Male,45,Clothing,3,900.24,Credit Card,27-07-2022,Emaar Square Mall
I254395,C742485,Female,55,Toys,4,143.36,Cash,17-09-2022,Mall of Istanbul
I194563,C594670,Female,58,Books,3,45.45,Cash,14-04-2022,Kanyon
I169998,C198161,Female,57,Books,1,15.15,Credit Card,17-06-2022,Cevahir AVM
I180433,C294062,Female,32,Cosmetics,4,162.64,Debit Card,02-04-2022,Mall of Istanbul
I165891,C711328,Male,43,Toys,3,107.52,Debit Card,16-04-2022,Mall of Istanbul
I320916,C208750,Male,55,Food & Beverage,3,15.69,Credit Card,05-04-2022,Emaar Square Mall
I805507,C579018,Female,35,Clothing,1,300.08,Credit Card,23-11-2022,Mall of Istanbul
I174726,C137080,Female,35,Clothing,1,300.08,Cash,11-02-2022,Viaport Outlet
I159928,C160616,Male,58,Clothing,5,1500.4,Cash,29-11-2022,Cevahir AVM
I507743,C325158,Male,44,Clothing,1,300.08,Cash,01-06-2023,Cevahir AVM
I328590,C290275,Male,50,Toys,5,179.2,Debit Card,22-11-2022,Kanyon
I891558,C813101,Female,36,Souvenir,5,58.65,Cash,28-02-2023,Viaport Outlet
I502412,C299119,Male,59,Food & Beverage,3,15.69,Debit Card,10-09-2022,Metropol AVM
I253567,C237725,Female,32,Clothing,1,300.08,Credit Card,09-04-2022,Cevahir AVM
I242886,C781845,Male,27,Toys,1,35.84,Credit Card,09-06-2022,Metropol AVM
I260037,C294062,Female,37,Clothing,2,600.16,Credit Card,25-02-2022,Metrocity
I298782,C142947,Male,24,Food & Beverage,4,20.92,Debit Card,12-10-2022,Metrocity
I231982,C193274,Male,26,Clothing,4,1200.32,Credit Card,26-02-2023,Forum Istanbul
I487603,C941937,Male,28,Cosmetics,5,203.3,Credit Card,28-11-2022,Istinye Park
I289284,C505217,Female,32,Technology,1,1050,Debit Card,01-05-2023,Kanyon
I336751,C172461,Female,19,Clothing,3,900.24,Credit Card,29-03-2022,Mall of Istanbul
I266784,C187988,Female,35,Food & Beverage,3,15.69,Credit Card,06-02-2022,Cevahir AVM
I108514,C205925,Female,38,Books,3,45.45,Cash,15-08-2022,Emaar Square Mall
I901487,C222504,Female,61,Clothing,1,300.08,Debit Card,03-03-2023,Zorlu Center
I300487,C607903,Female,21,Cosmetics,1,40.66,Cash,10-06-2022,Istinye Park
I295908,C155225,Male,69,Food & Beverage,1,5.23,Credit Card,30-01-2023,Metrocity
I292658,C295150,Female,48,Cosmetics,5,203.3,Cash,11-08-2022,Kanyon
I210399,C189683,Female,34,Toys,4,143.36,Credit Card,06-01-2022,Metrocity
I245008,C712263,Male,36,Food & Beverage,5,26.15,Cash,06-02-2022,Metropol AVM
I127282,C277728,Female,29,Cosmetics,4,162.64,Cash,21-11-2022,Mall of Istanbul
I207469,C194311,Female,36,Toys,1,35.84,Cash,27-02-2022,Kanyon
I157037,C886153,Female,66,Cosmetics,1,40.66,Credit Card,14-01-2022,Cevahir AVM
I119281,C192474,Female,51,Food & Beverage,4,20.92,Credit Card,25-09-2022,Mall of Istanbul
I259885,C335904,Male,53,Cosmetics,3,121.98,Cash,09-02-2022,Forum Istanbul
I129692,C127447,Female,20,Books,1,15.15,Credit Card,22-03-2022,Mall of Istanbul
I302654,C202349,Female,34,Toys,1,35.84,Debit Card,18-03-2022,Cevahir AVM
I232308,C168663,Male,59,Cosmetics,1,40.66,Cash,04-05-2022,Zorlu Center
I115042,C309032,Female,58,Shoes,4,2400.68,Cash,26-06-2022,Viaport Outlet
I685758,C231932,Female,38,Shoes,5,3000.85,Debit Card,21-09-2022,Kanyon
I527648,C265694,Female,63,Clothing,4,1200.32,Cash,13-06-2022,Viaport Outlet
I150215,C240135,Female,43,Technology,1,1050,Cash,01-06-2022,Kanyon
I315873,C327001,Female,48,Cosmetics,1,40.66,Cash,06-04-2022,Kanyon
I143075,C316289,Female,57,Books,1,15.15,Debit Card,22-02-2023,Kanyon
I349832,C239234,Male,25,Shoes,3,1800.51,Credit Card,25-07-2022,Metropol AVM
I229668,C218750,Male,42,Clothing,2,600.16,Cash,15-05-2022,Metrocity
I213101,C225274,Female,60,Food & Beverage,3,15.69,Credit Card,25-08-2022,Mall of Istanbul
I171111,C469840,Male,35,Souvenir,4,46.92,Credit Card,03-09-2022,Metropol AVM
I248752,C163432,Male,49,Clothing,4,1200.32,Cash,26-11-2022,Emaar Square Mall
I251702,C789677,Female,20,Clothing,3,900.24,Cash,13-01-2023,Kanyon
I263412,C319412,Female,33,Clothing,5,1500.4,Credit Card,16-01-2023,Metrocity
I251763,C300459,Female,35,Cosmetics,3,121.98,Debit Card,13-08-2022,Metropol AVM
I337657,C337971,Male,51,Toys,4,143.36,Credit Card,17-05-2022,Mall of Istanbul
I271125,C295150,Male,37,Shoes,3,1800.51,Credit Card,15-07-2022,Metropol AVM
I268522,C207349,Female,63,Food & Beverage,3,15.69,Cash,31-10-2022,Forum Istanbul
I275036,C140512,Female,62,Cosmetics,2,81.32,Debit Card,12-10-2022,Metropol AVM
I245809,C205997,Female,28,Clothing,1,300.08,Cash,21-05-2022,Metrocity
I166493,C335983,Female,23,Clothing,2,600.16,Credit Card,29-10-2022,Metrocity
I314213,C233134,Male,21,Cosmetics,3,121.98,Credit Card,23-10-2022,Istinye Park
I160989,C339271,Female,51,Food & Beverage,1,5.23,Credit Card,14-05-2022,Mall of Istanbul
I251794,C756804,Female,42,Technology,3,3150,Debit Card,28-01-2022,Zorlu Center
I664068,C211664,Female,27,Food & Beverage,5,26.15,Cash,16-10-2022,Kanyon
I155250,C228482,Male,62,Food & Beverage,2,10.46,Debit Card,17-07-2022,Mall of Istanbul
I164488,C144808,Male,61,Cosmetics,4,162.64,Cash,14-12-2022,Mall of Istanbul
I300204,C338429,Female,64,Cosmetics,1,40.66,Credit Card,18-02-2023,Metropol AVM
I339388,C160512,Male,20,Clothing,3,900.24,Cash,19-12-2022,Viaport Outlet
I150603,C291669,Male,57,Technology,3,3150,Cash,14-01-2022,Kanyon
I323146,C320324,Female,18,Books,5,75.75,Cash,18-01-2022,Metropol AVM
I126337,C251928,Female,25,Shoes,2,1200.34,Credit Card,15-07-2022,Metropol AVM
I112748,C287878,Female,49,Technology,4,4200,Credit Card,27-10-2022,Kanyon
I675407,C983848,Female,25,Cosmetics,4,162.64,Credit Card,22-07-2022,Mall of Istanbul
I117448,C280398,Female,45,Cosmetics,5,203.3,Debit Card,21-12-2022,Metrocity
I421561,C264869,Male,18,Food & Beverage,1,5.23,Cash,24-06-2022,Kanyon
I478385,C335476,Male,49,Toys,5,179.2,Credit Card,10-10-2022,Zorlu Center
I134786,C505217,Male,37,Food & Beverage,1,5.23,Cash,01-04-2022,Mall of Istanbul
I142039,C163096,Female,61,Cosmetics,4,162.64,Cash,16-03-2022,Viaport Outlet
I573701,C204658,Female,69,Cosmetics,4,162.64,Credit Card,05-01-2022,Mall of Istanbul
I963325,C192050,Female,47,Food & Beverage,3,15.69,Cash,10-07-2022,Mall of Istanbul
I336937,C147120,Male,25,Shoes,2,1200.34,Credit Card,01-11-2023,Mall of Istanbul
I147692,C124768,Male,21,Clothing,3,900.24,Debit Card,05-11-2022,Istinye Park
I254105,C223343,Male,34,Shoes,3,1800.51,Credit Card,03-12-2022,Viaport Outlet
I286319,C835531,Female,47,Clothing,4,1200.32,Debit Card,02-12-2023,Forum Istanbul
I281576,C179153,Female,69,Food & Beverage,5,26.15,Cash,09-08-2022,Mall of Istanbul
I956682,C138279,Female,56,Clothing,4,1200.32,Cash,26-05-2022,Kanyon
I132608,C260873,Female,34,Cosmetics,3,121.98,Credit Card,26-01-2022,Mall of Istanbul
I135807,C270709,Male,29,Clothing,4,1200.32,Credit Card,18-02-2023,Istinye Park
I205490,C106065,Male,40,Cosmetics,1,40.66,Cash,03-06-2022,Mall of Istanbul
I169221,C216362,Female,65,Food & Beverage,4,20.92,Cash,19-03-2022,Emaar Square Mall
I241873,C143718,Female,69,Clothing,1,300.08,Cash,30-06-2022,Metrocity
I245648,C256926,Male,61,Food & Beverage,4,20.92,Credit Card,13-01-2023,Zorlu Center
I133518,C898848,Male,25,Clothing,3,900.24,Cash,20-04-2022,Forum Istanbul
I252776,C781845,Male,53,Clothing,5,1500.4,Debit Card,05-08-2022,Forum Istanbul
I996187,C245442,Male,38,Toys,4,143.36,Cash,15-10-2022,Emaar Square Mall
I747228,C956092,Male,60,Clothing,2,600.16,Cash,26-10-2022,Mall of Istanbul
I228819,C325663,Male,20,Food & Beverage,3,15.69,Credit Card,14-09-2022,Metrocity
I331255,C835531,Female,43,Clothing,2,600.16,Debit Card,06-02-2022,Kanyon
I182116,C291816,Male,66,Cosmetics,4,162.64,Credit Card,31-01-2023,Metrocity
I255950,C228735,Male,23,Shoes,2,1200.34,Debit Card,19-10-2022,Viaport Outlet
I221110,C302660,Female,24,Cosmetics,5,203.3,Debit Card,19-01-2022,Kanyon
I302744,C644268,Female,38,Toys,4,143.36,Debit Card,02-12-2023,Viaport Outlet
I303347,C183826,Male,23,Toys,3,107.52,Cash,28-08-2022,Cevahir AVM
I748092,C328582,Female,58,Clothing,5,1500.4,Debit Card,17-12-2022,Mall of Istanbul
I324047,C121513,Female,23,Toys,3,107.52,Debit Card,01-06-2023,Emaar Square Mall
I255461,C434679,Female,56,Souvenir,1,11.73,Credit Card,08-02-2022,Forum Istanbul
I288379,C163445,Female,19,Shoes,1,600.17,Debit Card,03-04-2023,Metropol AVM
I234748,C884616,Female,19,Food & Beverage,3,15.69,Credit Card,25-08-2022,Kanyon
I220900,C262584,Female,49,Clothing,1,300.08,Credit Card,19-02-2023,Kanyon
I241999,C287017,Male,63,Clothing,3,900.24,Credit Card,25-12-2022,Zorlu Center
I787879,C236428,Female,57,Toys,3,107.52,Credit Card,04-02-2022,Metropol AVM
I299434,C103240,Male,23,Toys,1,35.84,Debit Card,16-01-2022,Kanyon
I323275,C790229,Male,21,Shoes,2,1200.34,Credit Card,21-12-2022,Mall of Istanbul
I293229,C576410,Female,61,Shoes,2,1200.34,Cash,07-09-2022,Emaar Square Mall
I154220,C216362,Male,63,Souvenir,5,58.65,Debit Card,16-01-2023,Istinye Park
I879463,C139568,Female,52,Clothing,4,1200.32,Cash,01-12-2023,Metrocity
I309632,C277728,Male,22,Souvenir,2,23.46,Cash,13-12-2022,Istinye Park
I120550,C979526,Female,65,Souvenir,1,11.73,Cash,16-10-2022,Metropol AVM
I194187,C119440,Female,43,Clothing,3,900.24,Credit Card,19-02-2022,Metropol AVM
I225124,C270816,Female,50,Books,2,30.3,Cash,24-04-2022,Viaport Outlet
I133396,C302660,Female,25,Food & Beverage,1,5.23,Cash,11-04-2022,Kanyon
I246548,C337278,Female,19,Toys,5,179.2,Cash,16-11-2022,Kanyon
I288402,C219366,Male,25,Clothing,1,300.08,Cash,18-02-2023,Metrocity
I332425,C607903,Male,34,Toys,1,35.84,Debit Card,30-10-2022,Istinye Park
I224228,C123467,Male,34,Technology,5,5250,Cash,11-05-2022,Istinye Park
I221555,C295150,Male,46,Technology,3,3150,Cash,10-12-2022,Mall of Istanbul
I383714,C270770,Male,22,Souvenir,3,35.19,Credit Card,17-02-2022,Mall of Istanbul
I193066,C597386,Female,45,Clothing,2,600.16,Debit Card,13-08-2022,Mall of Istanbul
I284869,C328647,Female,21,Clothing,3,900.24,Cash,27-01-2023,Mall of Istanbul
I270762,C640700,Female,63,Clothing,5,1500.4,Credit Card,24-04-2022,Kanyon
I260748,C407728,Male,48,Clothing,4,1200.32,Credit Card,07-04-2022,Kanyon
I181035,C106133,Female,45,Technology,3,3150,Debit Card,23-09-2022,Mall of Istanbul
I187342,C291669,Female,58,Toys,1,35.84,Cash,04-02-2022,Metrocity
I202901,C219598,Male,25,Food & Beverage,5,26.15,Cash,04-07-2022,Mall of Istanbul
I293722,C235090,Male,30,Books,3,45.45,Debit Card,30-06-2022,Mall of Istanbul
I188962,C200650,Female,36,Clothing,1,300.08,Credit Card,30-10-2022,Metrocity
I133896,C292600,Female,34,Cosmetics,1,40.66,Credit Card,16-04-2022,Metropol AVM
I846632,C809683,Female,27,Clothing,3,900.24,Cash,01-08-2023,Kanyon
I327484,C250033,Female,20,Clothing,1,300.08,Credit Card,19-05-2022,Metrocity
I541493,C132636,Female,25,Toys,5,179.2,Credit Card,24-06-2022,Metrocity
I166522,C760149,Male,65,Cosmetics,1,40.66,Cash,31-01-2022,Metrocity
I239362,C222504,Male,32,Clothing,4,1200.32,Cash,27-07-2022,Mall of Istanbul
I114253,C152838,Female,32,Technology,1,1050,Credit Card,23-08-2022,Istinye Park
I253063,C880650,Female,33,Books,5,75.75,Cash,17-02-2022,Zorlu Center
I764488,C497520,Male,37,Clothing,3,900.24,Cash,01-09-2022,Metrocity
I202461,C326496,Male,64,Clothing,3,900.24,Credit Card,20-09-2022,Emaar Square Mall
I314683,C222504,Female,50,Clothing,5,1500.4,Cash,27-01-2023,Zorlu Center
I109418,C184126,Female,52,Shoes,2,1200.34,Debit Card,19-01-2022,Mall of Istanbul
I179608,C784748,Male,45,Toys,3,107.52,Debit Card,08-06-2022,Mall of Istanbul
I125499,C848969,Male,19,Technology,1,1050,Credit Card,01-05-2022,Kanyon
I328464,C496393,Female,41,Clothing,5,1500.4,Credit Card,04-03-2022,Metrocity
I183425,C238897,Female,32,Clothing,2,600.16,Cash,06-06-2022,Mall of Istanbul
I180612,C196813,Female,31,Food & Beverage,3,15.69,Credit Card,07-11-2022,Metropol AVM
I279131,C142176,Male,54,Clothing,2,600.16,Cash,01-03-2022,Metrocity
I320369,C640700,Female,36,Shoes,5,3000.85,Cash,19-08-2022,Istinye Park
I340004,C222694,Female,29,Technology,1,1050,Credit Card,24-01-2023,Kanyon
